,station1,station2,station3,station4,station5,station6,station7,station8,station9,station10,station11,station12,station13,station14
2019/9/7 0:45,3,12,1,1,2,0,5,1,9,0,0,1,0,11
2019/9/7 0:50,3,7,2,1,0,0,1,2,9,1,3,2,0,12
2019/9/7 0:55,3,3,3,0,0,0,0,0,12,0,4,0,0,10
2019/9/7 1:00,2,3,3,0,2,0,1,0,3,0,1,0,0,10
2019/9/7 1:05,2,5,5,0,0,4,6,2,9,0,1,0,0,13
2019/9/7 1:10,2,5,0,1,1,3,3,2,5,0,1,2,2,9
2019/9/7 1:15,2,2,3,0,0,0,1,1,3,0,0,2,0,17
2019/9/7 1:20,0,6,4,0,1,1,1,0,3,0,2,3,1,16
2019/9/7 1:25,4,5,5,1,1,0,2,1,5,0,2,1,1,20
2019/9/7 1:30,0,8,4,0,1,0,1,1,6,2,4,0,0,19
2019/9/7 1:35,2,7,5,0,2,0,3,0,9,0,3,3,0,7
2019/9/7 1:40,3,7,6,0,2,1,1,0,9,0,1,3,0,10
2019/9/7 1:45,0,2,6,1,0,0,3,0,16,0,0,2,0,12
2019/9/7 1:50,1,4,4,0,1,2,2,0,15,0,2,0,0,14
2019/9/7 1:55,0,7,3,1,2,2,2,0,11,0,0,0,0,12
2019/9/7 2:00,0,1,3,0,1,0,4,0,4,0,2,1,0,15
2019/9/7 2:05,2,5,6,0,0,3,0,1,4,0,4,1,1,12
2019/9/7 2:10,1,8,2,0,1,3,4,0,5,0,1,1,0,12
2019/9/7 2:15,0,8,5,0,1,2,2,1,11,0,0,2,0,11
2019/9/7 2:20,3,3,1,0,2,0,2,0,12,0,1,0,0,11
2019/9/7 2:25,1,3,3,0,2,0,1,2,7,0,1,1,0,11
2019/9/7 2:30,3,9,5,0,5,1,1,1,13,0,3,1,0,10
2019/9/7 2:35,2,4,1,1,1,1,1,0,15,0,2,2,0,14
2019/9/7 2:40,0,6,7,0,2,0,2,0,5,0,2,1,0,7
2019/9/7 2:45,0,7,5,1,1,1,5,0,8,0,1,0,0,12
2019/9/7 2:50,1,6,4,0,1,1,4,1,6,0,1,2,1,14
2019/9/7 2:55,3,9,2,0,0,1,1,1,9,0,4,1,3,6
2019/9/7 3:00,3,5,0,1,0,1,9,1,4,1,0,1,0,5
2019/9/7 3:05,3,5,4,0,1,0,1,1,9,1,1,0,0,11
2019/9/7 3:10,4,4,8,0,0,0,2,0,8,0,0,0,1,11
2019/9/7 3:15,3,8,3,0,1,0,3,2,8,2,2,0,0,12
2019/9/7 3:20,2,4,5,0,1,1,2,0,12,0,7,2,0,6
2019/9/7 3:25,2,7,3,0,2,2,1,0,17,0,3,1,1,8
2019/9/7 3:30,1,8,0,0,0,3,1,1,4,0,2,1,1,9
2019/9/7 3:35,0,2,5,1,1,2,2,0,11,0,2,1,0,11
2019/9/7 3:40,1,2,3,0,1,1,3,0,14,0,2,0,0,6
2019/9/7 3:45,0,6,2,0,0,0,4,2,9,0,2,0,0,12
2019/9/7 3:50,2,5,2,0,0,2,2,2,10,0,0,2,1,18
2019/9/7 3:55,1,10,2,0,1,3,1,0,9,3,3,1,1,11
2019/9/7 4:00,0,6,6,0,0,1,1,0,13,1,0,0,1,8
2019/9/7 4:05,0,2,3,2,0,1,2,0,4,0,4,1,1,15
2019/9/7 4:10,2,5,1,1,1,0,2,0,5,0,7,1,0,8
2019/9/7 4:15,1,3,4,1,1,1,4,0,8,0,3,0,1,11
2019/9/7 4:20,4,4,4,1,2,0,4,1,7,0,0,0,0,15
2019/9/7 4:25,2,6,1,0,1,0,3,0,6,0,1,0,2,13
2019/9/7 4:30,1,2,2,0,0,1,1,0,8,2,2,1,1,10
2019/9/7 4:35,2,5,2,0,0,2,4,0,11,1,5,1,1,15
2019/9/7 4:40,2,4,7,0,0,2,3,0,7,3,1,1,0,9
2019/9/7 4:45,0,5,6,0,0,2,4,0,8,0,1,1,2,11
2019/9/7 4:50,2,7,2,2,1,1,1,0,6,1,1,1,1,16
2019/9/7 4:55,2,6,2,1,0,0,1,0,10,0,4,0,2,7
2019/9/7 5:00,0,3,3,0,0,2,2,0,6,0,1,0,0,10
2019/9/7 5:05,1,3,1,0,0,1,3,1,6,0,1,1,0,8
2019/9/7 5:10,4,5,4,0,1,0,1,1,4,0,1,4,1,9
2019/9/7 5:15,2,4,4,0,0,3,2,0,8,1,1,3,1,10
2019/9/7 5:20,2,2,4,0,1,3,2,0,5,0,1,1,1,11
2019/9/7 5:25,2,6,5,0,2,1,1,0,2,0,1,0,0,10
2019/9/7 5:30,3,6,4,1,1,1,0,0,4,0,1,0,1,6
2019/9/7 5:35,0,8,4,1,0,0,0,3,7,0,1,0,0,8
2019/9/7 5:40,1,10,3,1,0,2,3,0,3,1,0,1,0,13
2019/9/7 5:45,1,7,5,0,2,3,1,1,6,1,1,0,2,13
2019/9/7 5:50,2,5,6,0,0,1,1,0,8,0,3,0,1,9
2019/9/7 5:55,3,3,4,1,0,1,5,0,8,2,0,1,2,15
2019/9/7 6:00,0,9,4,0,2,1,2,0,4,1,1,1,1,11
2019/9/7 6:05,1,7,4,2,0,1,2,2,7,0,0,1,1,17
2019/9/7 6:10,0,5,1,0,2,1,1,0,3,0,2,0,0,6
2019/9/7 6:15,1,3,5,0,1,1,0,1,9,2,3,1,0,17
2019/9/7 6:20,2,11,2,0,2,1,1,0,6,1,2,2,0,22
2019/9/7 6:25,4,9,6,1,1,1,1,0,4,1,5,2,0,18
2019/9/7 6:30,3,9,3,0,0,0,0,1,2,1,5,0,1,19
2019/9/7 6:35,3,4,1,1,0,1,0,0,8,2,0,1,1,25
2019/9/7 6:40,1,6,2,0,1,2,3,1,10,0,5,1,1,23
2019/9/7 6:45,2,8,4,0,1,2,3,2,8,2,4,1,3,10
2019/9/7 6:50,2,12,6,1,1,0,2,0,7,0,1,2,2,13
2019/9/7 6:55,2,6,7,3,0,3,1,1,6,0,0,1,0,13
2019/9/7 7:00,5,2,5,0,1,0,2,1,6,0,3,3,1,17
2019/9/7 7:05,2,3,4,1,2,1,1,0,5,1,1,5,0,16
2019/9/7 7:10,3,10,7,0,4,1,4,0,3,0,2,4,6,25
2019/9/7 7:15,5,8,5,1,1,2,1,0,9,0,4,6,1,19
2019/9/7 7:20,1,8,5,1,1,5,4,0,2,0,8,3,3,24
2019/9/7 7:25,4,14,11,2,1,1,0,2,3,0,4,3,3,18
2019/9/7 7:30,2,5,7,0,1,2,6,1,4,1,2,0,2,15
2019/9/7 7:35,2,9,4,1,1,0,0,1,0,1,2,3,4,19
2019/9/7 7:40,3,13,4,0,2,3,2,0,8,1,3,2,3,14
2019/9/7 7:45,2,11,13,0,1,1,0,1,1,1,4,3,1,15
2019/9/7 7:50,2,8,7,1,4,2,2,1,3,0,3,7,1,14
2019/9/7 7:55,5,6,3,1,1,3,4,0,3,0,7,3,2,11
2019/9/7 8:00,3,9,6,0,0,6,1,0,3,0,6,4,3,12
2019/9/7 8:05,4,12,11,2,2,3,1,1,4,2,2,1,4,11
2019/9/7 8:10,1,7,9,0,1,4,3,1,2,1,5,1,0,15
2019/9/7 8:15,4,3,10,1,2,4,1,1,4,0,4,3,2,12
2019/9/7 8:20,6,3,7,2,2,4,3,0,2,0,6,1,1,10
2019/9/7 8:25,3,6,10,0,1,4,2,2,1,1,1,1,1,20
2019/9/7 8:30,2,8,5,2,4,5,2,1,3,2,6,4,0,9
2019/9/7 8:35,5,14,9,3,0,3,0,1,0,4,4,2,3,17
2019/9/7 8:40,1,4,1,0,2,3,0,1,6,3,2,4,0,18
2019/9/7 8:45,2,4,7,3,1,2,3,2,5,0,1,4,1,12
2019/9/7 8:50,2,6,3,1,2,1,2,3,5,0,4,2,3,12
2019/9/7 8:55,1,8,5,1,1,1,0,1,3,0,0,1,1,11
2019/9/7 9:00,7,6,5,1,2,2,2,0,4,0,2,1,2,14
2019/9/7 9:05,7,8,6,1,0,4,4,1,4,0,2,2,1,19
2019/9/7 9:10,1,5,8,1,2,1,4,2,2,1,5,4,0,19
2019/9/7 9:15,3,5,9,2,2,2,4,1,3,2,2,2,4,12
2019/9/7 9:20,2,2,4,0,0,5,3,3,3,0,3,4,0,16
2019/9/7 9:25,5,10,5,2,1,3,2,1,2,2,2,3,0,15
2019/9/7 9:30,1,5,15,1,2,0,3,2,4,1,4,2,1,17
2019/9/7 9:35,1,9,6,1,1,3,0,1,1,0,4,3,1,13
2019/9/7 9:40,2,4,5,0,1,1,2,5,4,0,1,1,2,24
2019/9/7 9:45,1,6,8,1,2,3,1,1,5,0,1,3,0,15
2019/9/7 9:50,4,11,10,0,1,0,3,2,1,3,2,2,2,13
2019/9/7 9:55,8,4,2,1,0,2,0,2,1,0,5,2,0,18
2019/9/7 10:00,6,7,9,1,1,1,1,0,5,1,3,4,2,15
2019/9/7 10:05,1,7,7,0,0,4,1,3,4,0,4,1,1,9
2019/9/7 10:10,6,5,6,1,2,0,2,0,5,0,2,4,1,12
2019/9/7 10:15,2,12,7,1,1,1,2,2,2,1,3,4,2,11
2019/9/7 10:20,1,3,4,0,3,4,1,0,6,2,0,1,2,11
2019/9/7 10:25,3,6,3,0,1,7,2,5,2,0,4,4,2,16
2019/9/7 10:30,5,7,3,0,1,1,4,1,2,3,0,5,1,16
2019/9/7 10:35,4,7,11,1,3,2,2,1,4,2,3,5,1,14
2019/9/7 10:40,1,5,9,0,1,2,2,4,0,1,3,3,0,12
2019/9/7 10:45,4,6,5,1,1,2,3,0,1,2,3,1,3,12
2019/9/7 10:50,2,14,5,1,0,3,3,1,2,1,4,4,2,15
2019/9/7 10:55,1,4,7,1,2,4,2,2,3,2,4,3,2,10
2019/9/7 11:00,7,4,6,0,3,2,2,1,2,2,6,3,2,14
2019/9/7 11:05,3,9,5,0,2,2,3,0,4,0,1,4,1,19
2019/9/7 11:10,4,6,3,1,1,0,1,1,2,2,4,2,3,18
2019/9/7 11:15,4,4,7,0,0,2,1,2,2,0,7,3,2,16
2019/9/7 11:20,7,10,5,3,0,2,1,3,2,0,3,1,1,18
2019/9/7 11:25,5,3,8,1,2,2,1,0,5,2,3,1,1,18
2019/9/7 11:30,0,6,1,0,1,2,1,3,2,0,2,3,1,18
2019/9/7 11:35,1,8,4,1,0,2,2,2,2,4,3,1,1,17
2019/9/7 11:40,2,6,10,1,3,7,0,2,1,0,4,2,2,13
2019/9/7 11:45,2,7,7,2,0,2,3,2,2,0,5,0,3,18
2019/9/7 11:50,0,2,4,1,1,4,5,0,4,0,4,3,0,15
2019/9/7 11:55,1,13,9,3,0,1,3,2,1,1,3,4,3,14
2019/9/7 12:00,2,6,6,0,1,3,1,2,2,0,4,0,2,16
2019/9/7 12:05,1,7,2,3,0,1,2,2,1,2,2,2,1,23
2019/9/7 12:10,6,10,4,0,1,5,1,0,0,2,2,2,0,17
2019/9/7 12:15,0,9,6,0,0,1,3,3,3,0,1,0,0,27
2019/9/7 12:20,4,8,3,1,1,3,0,1,5,1,0,4,4,17
2019/9/7 12:25,4,12,2,2,0,1,0,0,2,2,5,1,2,14
2019/9/7 12:30,2,8,6,1,0,3,2,0,5,1,4,5,2,16
2019/9/7 12:35,3,3,6,0,1,1,1,1,2,0,9,0,1,16
2019/9/7 12:40,2,4,7,0,1,2,1,3,2,1,3,0,2,17
2019/9/7 12:45,3,10,10,0,1,4,2,0,3,3,6,3,1,13
2019/9/7 12:50,1,9,6,1,0,6,4,3,1,1,4,2,2,14
2019/9/7 12:55,4,6,8,1,1,1,1,0,0,1,6,3,1,19
2019/9/7 13:00,3,7,5,1,1,3,1,2,0,0,5,1,1,18
2019/9/7 13:05,4,9,5,1,1,1,2,1,4,1,6,2,2,17
2019/9/7 13:10,8,4,7,0,3,5,0,0,3,1,3,2,0,25
2019/9/7 13:15,1,9,10,0,1,6,1,1,2,1,2,2,1,16
2019/9/7 13:20,4,13,11,2,1,7,4,6,3,0,3,3,1,15
2019/9/7 13:25,1,9,8,2,2,3,0,0,1,1,2,2,1,18
2019/9/7 13:30,5,7,11,2,2,3,1,2,3,0,1,3,1,13
2019/9/7 13:35,4,9,8,0,3,6,2,0,1,1,4,2,1,18
2019/9/7 13:40,7,3,5,1,2,1,3,2,4,0,3,1,0,18
2019/9/7 13:45,6,9,4,0,2,1,1,2,2,1,0,3,1,17
2019/9/7 13:50,6,5,5,2,2,3,5,2,4,0,2,3,2,19
2019/9/7 13:55,1,7,4,2,0,7,4,2,3,1,2,0,1,17
2019/9/7 14:00,3,6,11,0,2,2,2,1,5,1,3,3,2,19
2019/9/7 14:05,1,11,9,3,0,4,2,1,2,0,4,1,2,22
2019/9/7 14:10,4,5,9,0,0,5,1,4,4,1,4,2,2,23
2019/9/7 14:15,2,16,9,0,0,1,2,0,2,0,4,4,3,19
2019/9/7 14:20,2,12,5,0,3,0,1,0,1,2,2,2,0,21
2019/9/7 14:25,4,5,8,2,2,3,2,1,1,1,3,0,0,23
2019/9/7 14:30,2,6,10,2,3,5,1,0,1,0,2,0,0,23
2019/9/7 14:35,4,8,9,1,6,3,1,3,2,2,1,2,0,19
2019/9/7 14:40,8,6,8,0,0,2,0,5,2,0,4,0,5,8
2019/9/7 14:45,8,9,9,0,2,2,1,2,3,1,2,1,3,20
2019/9/7 14:50,4,7,9,1,2,1,2,1,3,2,3,1,0,18
2019/9/7 14:55,7,5,7,0,1,0,1,2,1,0,2,0,1,18
2019/9/7 15:00,2,9,9,2,1,0,3,1,1,2,3,1,2,21
2019/9/7 15:05,3,9,11,1,1,2,4,1,3,1,0,2,0,17
2019/9/7 15:10,5,6,5,0,3,5,1,0,2,0,6,1,2,16
2019/9/7 15:15,3,4,9,0,3,3,1,0,1,2,0,0,1,26
2019/9/7 15:20,3,9,5,0,1,3,1,1,3,1,0,2,0,22
2019/9/7 15:25,3,7,11,3,2,2,1,3,4,0,0,1,1,22
2019/9/7 15:30,4,6,9,0,2,2,4,2,1,1,2,2,1,11
2019/9/7 15:35,2,6,8,0,2,2,6,0,3,3,1,1,2,24
2019/9/7 15:40,1,3,5,2,0,3,4,2,1,0,4,4,2,17
2019/9/7 15:45,2,9,6,2,3,2,3,2,0,0,2,2,1,22
2019/9/7 15:50,5,7,15,0,5,1,1,1,1,1,2,2,1,21
2019/9/7 15:55,3,11,12,2,2,1,1,1,4,0,5,1,2,16
2019/9/7 16:00,3,14,9,1,2,2,2,2,3,1,2,3,1,12
2019/9/7 16:05,2,1,8,1,1,3,0,5,5,0,5,3,2,9
2019/9/7 16:10,6,3,7,2,3,2,2,5,7,1,2,0,1,16
2019/9/7 16:15,1,7,7,0,4,4,1,3,3,1,4,4,0,14
2019/9/7 16:20,3,3,7,1,3,2,3,0,3,0,2,2,3,17
2019/9/7 16:25,4,8,7,1,0,8,1,1,1,0,1,4,0,21
2019/9/7 16:30,6,12,3,3,1,3,3,0,1,2,2,5,2,20
2019/9/7 16:35,3,8,11,0,0,2,1,1,1,0,1,5,5,12
2019/9/7 16:40,1,7,7,2,1,3,1,3,2,1,1,1,1,17
2019/9/7 16:45,3,10,4,3,1,6,2,3,1,1,2,3,0,16
2019/9/7 16:50,8,2,3,0,0,0,1,3,4,1,6,2,1,23
2019/9/7 16:55,6,2,6,0,0,2,2,0,1,3,2,0,3,15
2019/9/7 17:00,1,7,9,0,3,1,1,2,5,1,4,2,2,19
2019/9/7 17:05,1,4,7,1,3,0,3,3,2,2,2,4,1,11
2019/9/7 17:10,2,5,10,0,1,3,1,3,3,1,11,3,0,19
2019/9/7 17:15,5,10,9,0,1,7,3,0,1,2,8,2,1,15
2019/9/7 17:20,4,9,5,1,1,3,2,2,1,0,4,1,0,13
2019/9/7 17:25,7,3,6,1,2,4,3,0,1,1,7,1,1,19
2019/9/7 17:30,4,5,10,0,0,0,3,2,2,0,8,1,3,22
2019/9/7 17:35,2,5,11,1,1,4,3,0,2,1,1,3,3,12
2019/9/7 17:40,2,7,12,0,2,0,1,2,1,0,6,2,2,12
2019/9/7 17:45,4,11,9,1,2,4,5,2,2,0,3,3,1,24
2019/9/7 17:50,6,6,9,1,2,3,3,3,1,1,1,5,2,22
2019/9/7 17:55,5,10,7,2,1,4,0,1,3,1,3,4,1,15
2019/9/7 18:00,3,7,7,1,0,1,3,5,4,0,8,4,3,23
2019/9/7 18:05,0,9,7,2,0,4,1,3,3,0,1,4,0,16
2019/9/7 18:10,5,7,7,0,5,0,1,3,4,0,1,2,0,21
2019/9/7 18:15,1,9,3,3,4,1,3,1,5,1,1,2,1,17
2019/9/7 18:20,3,8,7,0,0,1,5,4,3,0,2,1,2,19
2019/9/7 18:25,4,12,10,1,3,4,2,1,1,0,5,1,2,23
2019/9/7 18:30,4,6,6,1,3,5,1,4,2,0,4,1,0,19
2019/9/7 18:35,2,4,7,0,4,2,3,2,5,1,1,1,0,23
2019/9/7 18:40,5,7,8,2,1,2,4,4,1,2,1,2,3,17
2019/9/7 18:45,4,8,5,0,2,4,2,3,1,0,2,2,0,14
2019/9/7 18:50,4,11,4,0,1,3,4,0,4,0,1,2,0,18
2019/9/7 18:55,5,10,8,0,2,2,2,1,2,0,3,1,4,25
2019/9/7 19:00,2,7,7,0,1,1,2,0,2,0,6,2,0,13
2019/9/7 19:05,1,7,7,1,1,3,1,2,2,0,4,1,1,20
2019/9/7 19:10,4,10,7,1,2,3,1,1,1,0,4,0,2,13
2019/9/7 19:15,4,9,9,1,1,2,0,2,0,0,2,2,3,22
2019/9/7 19:20,6,8,4,0,4,6,2,2,3,0,3,0,1,20
2019/9/7 19:25,4,11,15,2,1,2,3,1,0,0,2,6,2,27
2019/9/7 19:30,3,8,3,1,2,2,3,0,5,0,3,3,2,15
2019/9/7 19:35,4,6,10,0,4,1,1,3,0,0,0,0,1,20
2019/9/7 19:40,2,7,7,0,3,0,2,1,3,1,3,2,2,26
2019/9/7 19:45,1,10,9,2,2,3,1,1,3,1,1,3,1,12
2019/9/7 19:50,2,5,7,0,3,4,2,1,1,1,2,4,4,25
2019/9/7 19:55,2,5,9,1,1,3,1,0,7,1,0,0,3,19
2019/9/7 20:00,1,8,6,1,1,0,1,1,3,2,1,3,4,19
2019/9/7 20:05,1,5,10,0,2,0,3,1,0,0,4,2,1,18
2019/9/7 20:10,6,7,11,3,3,2,2,1,3,0,3,4,3,17
2019/9/7 20:15,3,10,3,0,3,1,1,1,3,1,1,2,1,21
2019/9/7 20:20,3,6,8,0,2,0,2,2,3,3,0,1,0,25
2019/9/7 20:25,5,5,10,2,1,2,2,0,2,3,2,3,2,26
2019/9/7 20:30,2,6,12,3,5,4,1,1,3,0,1,4,5,24
2019/9/7 20:35,4,8,6,2,2,3,0,2,4,1,2,2,0,23
2019/9/7 20:40,3,5,2,0,2,5,2,1,2,0,1,4,3,19
2019/9/7 20:45,5,7,7,0,3,1,0,1,0,1,3,2,1,17
2019/9/7 20:50,2,9,5,1,4,4,2,4,5,1,2,1,1,19
2019/9/7 20:55,2,5,6,1,3,5,1,1,0,1,2,1,2,14
2019/9/7 21:00,4,6,7,2,3,6,6,1,3,1,4,5,2,19
2019/9/7 21:05,3,9,9,0,2,1,2,1,3,1,2,2,2,16
2019/9/7 21:10,2,9,8,1,2,1,1,2,2,0,3,3,3,14
2019/9/7 21:15,3,3,5,1,1,3,0,0,3,0,5,2,2,22
2019/9/7 21:20,2,5,6,0,1,1,2,1,10,1,1,3,2,8
2019/9/7 21:25,2,7,5,0,3,2,2,1,7,0,0,2,0,11
2019/9/7 21:30,2,3,7,1,4,5,2,1,4,0,4,1,1,11
2019/9/7 21:35,5,5,4,0,3,2,3,0,7,1,1,1,0,19
2019/9/7 21:40,4,2,9,0,3,1,2,1,5,0,2,1,1,13
2019/9/7 21:45,3,9,5,0,0,2,1,0,4,3,2,1,0,15
2019/9/7 21:50,3,16,5,0,1,6,2,0,3,3,0,2,2,18
2019/9/7 21:55,3,6,6,0,3,7,2,0,7,0,3,2,2,16
2019/9/7 22:00,2,6,4,0,2,2,2,0,8,3,1,3,4,14
2019/9/7 22:05,3,4,3,0,2,2,1,0,12,1,1,2,1,14
2019/9/7 22:10,2,11,7,0,0,0,3,2,5,2,0,2,1,7
2019/9/7 22:15,3,8,5,0,2,5,3,0,5,1,1,3,1,11
2019/9/7 22:20,1,5,4,0,2,0,1,1,9,1,1,1,2,9
2019/9/7 22:25,1,1,14,1,0,1,1,0,4,0,1,4,1,19
2019/9/7 22:30,1,8,6,0,4,1,3,1,6,0,0,2,1,14
2019/9/7 22:35,4,13,5,2,2,3,3,0,9,1,2,0,0,13
2019/9/7 22:40,6,4,10,0,1,1,2,1,9,3,0,2,0,15
2019/9/7 22:45,4,6,5,1,1,2,0,0,10,0,3,1,1,12
2019/9/7 22:50,3,8,5,0,1,0,2,1,6,1,5,1,2,17
2019/9/7 22:55,0,10,7,0,3,0,2,1,8,0,2,2,4,12
2019/9/7 23:00,2,9,8,1,2,0,1,0,7,1,5,2,3,19
2019/9/7 23:05,1,7,6,0,2,0,2,1,7,1,4,1,0,25
2019/9/7 23:10,2,8,8,0,3,2,0,0,6,0,1,0,0,12
2019/9/7 23:15,1,5,8,1,1,1,4,1,6,0,0,1,0,14
2019/9/7 23:20,1,10,3,1,1,2,7,0,6,1,2,2,0,11
2019/9/7 23:25,3,9,6,1,1,0,2,1,15,0,2,1,0,15
2019/9/7 23:30,2,4,9,1,0,1,2,4,10,0,1,2,1,17
2019/9/7 23:35,3,6,4,0,0,1,8,4,10,0,2,3,0,14
2019/9/7 23:40,2,7,6,1,1,0,3,1,9,0,4,3,0,15
2019/9/7 23:45,0,5,5,2,2,2,1,2,6,1,0,1,1,15
2019/9/7 23:50,1,7,7,1,2,1,3,0,10,2,1,0,1,15
2019/9/7 23:55,2,6,4,0,0,0,2,3,6,0,5,2,0,8
2019/9/8 0:00,2,9,3,0,0,3,1,1,10,0,5,1,0,13
2019/9/8 0:05,4,9,3,0,4,3,3,0,4,0,0,0,3,8
2019/9/8 0:10,2,8,6,0,2,3,4,0,11,2,3,0,1,14
2019/9/8 0:15,2,6,3,0,0,3,3,2,10,0,3,0,1,9
2019/9/8 0:20,0,5,6,0,0,1,0,1,7,0,1,0,1,9
2019/9/8 0:25,2,8,6,0,2,1,3,0,2,1,3,1,2,11
2019/9/8 0:30,2,9,3,2,0,0,2,0,5,0,4,1,1,11
2019/9/8 0:35,2,8,5,0,2,6,2,2,8,0,2,1,0,6
2019/9/8 0:40,4,6,5,1,1,1,2,1,7,0,1,2,0,6
2019/9/8 0:45,3,7,3,0,2,1,2,1,11,1,0,0,0,8
2019/9/8 0:50,6,7,3,0,1,2,1,0,12,0,1,1,0,10
2019/9/8 0:55,2,9,8,0,1,1,3,1,8,3,3,5,2,5
2019/9/8 1:00,0,4,5,0,0,1,1,0,10,2,1,3,0,11
2019/9/8 1:05,2,9,1,1,0,1,3,1,8,0,4,4,0,8
2019/9/8 1:10,1,4,3,0,2,3,1,0,10,0,3,0,0,15
2019/9/8 1:15,0,5,2,0,1,1,1,0,6,2,4,3,0,12
2019/9/8 1:20,2,6,1,2,0,3,1,1,11,0,3,0,1,9
2019/9/8 1:25,1,4,1,0,1,2,2,2,13,0,2,1,0,8
2019/9/8 1:30,3,5,3,1,0,1,1,0,8,0,4,1,1,11
2019/9/8 1:35,3,8,5,3,2,1,2,0,8,0,1,3,0,5
2019/9/8 1:40,0,3,12,0,1,1,1,0,5,0,0,0,1,5
2019/9/8 1:45,0,11,10,2,1,0,2,0,6,0,4,1,0,11
2019/9/8 1:50,1,10,13,0,0,1,1,0,5,2,4,0,0,17
2019/9/8 1:55,2,4,9,0,0,1,2,0,7,0,3,1,0,7
2019/9/8 2:00,2,9,1,1,0,1,0,0,5,0,3,2,0,11
2019/9/8 2:05,1,9,2,0,0,1,1,0,10,0,3,0,1,13
2019/9/8 2:10,2,14,3,0,1,0,2,0,5,0,2,1,0,12
2019/9/8 2:15,2,4,4,1,1,0,0,0,11,0,2,0,1,8
2019/9/8 2:20,4,5,2,0,1,1,1,0,10,1,0,0,0,8
2019/9/8 2:25,0,8,5,1,1,3,0,0,7,0,1,0,1,8
2019/9/8 2:30,2,4,6,2,2,5,0,1,9,2,6,2,0,6
2019/9/8 2:35,1,7,3,1,0,1,2,0,9,3,1,0,0,7
2019/9/8 2:40,3,7,3,0,0,0,2,0,12,0,3,1,0,14
2019/9/8 2:45,2,3,5,0,0,0,3,0,8,1,1,0,0,10
2019/9/8 2:50,1,8,5,1,0,1,4,0,11,1,1,2,0,5
2019/9/8 2:55,1,13,2,0,1,2,5,0,10,0,1,0,0,12
2019/9/8 3:00,3,6,5,0,2,2,2,1,11,0,3,2,0,7
2019/9/8 3:05,2,9,6,0,1,3,3,0,9,0,3,0,0,7
2019/9/8 3:10,1,6,3,0,2,0,0,0,15,0,1,0,1,8
2019/9/8 3:15,1,4,1,0,1,1,7,0,7,0,1,0,0,11
2019/9/8 3:20,2,3,3,0,0,0,0,1,16,0,0,0,1,10
2019/9/8 3:25,0,2,0,0,0,1,2,0,9,0,3,0,0,8
2019/9/8 3:30,5,5,3,0,1,2,2,0,10,1,3,0,1,6
2019/9/8 3:35,2,7,4,1,0,1,5,0,9,0,3,1,1,5
2019/9/8 3:40,3,5,5,0,1,2,2,0,12,0,1,0,0,6
2019/9/8 3:45,1,3,5,1,0,3,3,0,14,1,1,0,0,9
2019/9/8 3:50,1,5,7,1,0,1,3,1,6,1,4,1,1,16
2019/9/8 3:55,3,3,4,0,0,0,4,1,7,1,3,1,0,17
2019/9/8 4:00,3,3,3,0,0,4,0,0,2,0,2,0,0,10
2019/9/8 4:05,2,8,2,0,0,0,3,0,9,0,3,0,1,6
2019/9/8 4:10,2,3,2,0,2,2,2,0,8,1,2,1,1,11
2019/9/8 4:15,1,0,2,0,1,2,3,1,6,0,1,1,0,4
2019/9/8 4:20,2,9,8,0,0,0,2,0,4,1,0,1,1,11
2019/9/8 4:25,5,7,1,0,0,1,1,1,7,0,1,1,0,7
2019/9/8 4:30,2,4,4,1,1,0,4,1,9,0,1,1,2,8
2019/9/8 4:35,3,7,5,1,1,0,3,0,5,0,1,1,0,8
2019/9/8 4:40,2,2,5,0,1,3,1,0,6,0,1,0,0,13
2019/9/8 4:45,1,8,5,0,1,1,2,0,3,0,0,1,2,10
2019/9/8 4:50,2,3,2,1,0,0,2,0,7,0,3,1,1,9
2019/9/8 4:55,0,1,8,0,2,0,1,0,10,1,2,0,0,8
2019/9/8 5:00,1,6,3,0,1,0,3,0,3,0,1,0,0,6
2019/9/8 5:05,1,10,3,0,1,2,1,0,10,0,0,0,1,7
2019/9/8 5:10,1,1,3,0,0,1,2,0,7,0,2,0,2,11
2019/9/8 5:15,2,1,2,0,0,1,1,0,5,0,1,1,0,9
2019/9/8 5:20,3,6,1,0,1,0,2,0,10,0,1,1,0,8
2019/9/8 5:25,1,2,3,0,0,0,0,0,4,0,3,1,0,8
2019/9/8 5:30,2,7,3,0,0,1,3,0,3,1,0,1,0,10
2019/9/8 5:35,1,2,3,1,1,1,1,0,3,1,1,0,0,11
2019/9/8 5:40,3,7,3,0,0,1,0,0,1,0,4,0,2,12
2019/9/8 5:45,2,7,4,1,1,6,0,1,6,3,4,0,0,9
2019/9/8 5:50,2,8,8,1,1,1,0,0,5,1,0,1,1,16
2019/9/8 5:55,2,9,2,1,0,0,1,0,6,1,1,0,0,13
2019/9/8 6:00,2,4,4,2,0,0,1,0,1,0,0,0,0,16
2019/9/8 6:05,2,6,7,4,3,1,0,1,7,1,0,3,1,12
2019/9/8 6:10,0,7,5,0,1,2,2,0,8,2,2,2,1,11
2019/9/8 6:15,1,5,6,0,0,3,2,3,8,0,4,3,2,10
2019/9/8 6:20,0,7,5,0,3,0,1,1,7,1,6,0,0,12
2019/9/8 6:25,1,1,5,0,0,2,2,1,5,0,5,1,2,23
